source_image,patch_file,idx,cx,cy,x0,y0,x1,y1,score,edge_density
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__085__cx2717_cy2142__s663.8955__ed0.0457.jpg,85,2717,2142,2585,2010,2850,2275,663.8955108717782,0.04573869704521182
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__086__cx1950_cy131__s663.7158__ed0.0342.jpg,86,1950,131,1818,-1,2083,264,663.7157573306467,0.034218583125667494
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__087__cx1567_cy131__s662.8482__ed0.0307.jpg,87,1567,131,1435,-1,1700,264,662.8481874155113,0.030687077251690995
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__088__cx1184_cy131__s662.4887__ed0.0469.jpg,88,1184,131,1052,-1,1317,264,662.488732919679,0.0469063723745105
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__089__cx1280_cy706__s661.6825__ed0.0823.jpg,89,1280,706,1148,574,1413,839,661.6824779610615,0.08229263082947669
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__090__cx610_cy1376__s653.3903__ed0.0741.jpg,90,610,1376,478,1244,743,1509,653.3902732220013,0.07410466358134568
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__091__cx706_cy1950__s650.8000__ed0.2294.jpg,91,706,1950,574,1818,839,2083,650.7999747102149,0.22941972232111071
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__092__cx801_cy610__s645.1579__ed0.1342.jpg,92,801,610,669,478,934,743,645.1579198116669,0.13419722321110716
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__093__cx3100_cy2525__s640.1314__ed0.0698.jpg,93,3100,2525,2968,2393,3233,2658,640.131381727173,0.0698184407262371
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__094__cx514_cy2621__s633.9440__ed0.3637.jpg,94,514,2621,382,2489,647,2754,633.9439640227938,0.36365966536133854
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__095__cx801_cy227__s631.6805__ed0.0528.jpg,95,801,227,669,95,934,360,631.6805140860379,0.05280170879316483
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__096__cx1280_cy897__s619.2654__ed0.0711.jpg,96,1280,897,1148,765,1413,1030,619.2653917237185,0.0711000355998576
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__097__cx1759_cy2142__s616.7995__ed0.1150.jpg,97,1759,2142,1627,2010,1892,2275,616.7994503702503,0.11500177999288003
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__098__cx1472_cy2142__s611.8515__ed0.1545.jpg,98,1472,2142,1340,2010,1605,2275,611.851492601214,0.15448914204343184
data/raw/IMG_8498.jpeg,data/interim/roi_dump/patches/IMG_8498__099__cx3291_cy323__s603.0651__ed0.0872.jpg,99,3291,323,3159,191,3424,456,603.0650720399572,0.08724813100747597
