source_image,patch_file,idx,cx,cy,score,win,patch_x0,patch_y0,patch_x1,patch_y1
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__008__cx2099_cy2180__s0.5783__win28.jpg,8,2099,2180,0.5783244236626375,28,1967,2048,2232,2313
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__009__cx3954_cy1434__s0.5763__win28.jpg,9,3954,1434,0.5762511895277923,28,3822,1302,4087,1567
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__010__cx3954_cy1373__s0.5744__win28.jpg,10,3954,1373,0.5744320800026432,28,3822,1241,4087,1506
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__011__cx2119_cy2160__s0.5725__win28.jpg,11,2119,2160,0.5724560521245874,28,1987,2028,2252,2293
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__012__cx3974_cy1454__s0.5708__win28.jpg,12,3974,1454,0.5707511392470276,28,3842,1322,4107,1587
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__013__cx3712_cy1252__s0.5663__win28.jpg,13,3712,1252,0.5663201366924129,28,3580,1120,3845,1385
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__014__cx3994_cy1313__s0.5639__win28.jpg,14,3994,1313,0.5639199883555833,28,3862,1181,4127,1446
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__015__cx3934_cy1414__s0.5626__win28.jpg,15,3934,1414,0.5626279785081563,28,3802,1282,4067,1547
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__016__cx3772_cy1273__s0.5623__win28.jpg,16,3772,1273,0.562346385287506,28,3640,1141,3905,1406
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__017__cx2079_cy2039__s0.5571__win28.jpg,17,2079,2039,0.5570953840986201,28,1947,1907,2212,2172
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__018__cx3974_cy1353__s0.5567__win28.jpg,18,3974,1353,0.5566982860356235,28,3842,1221,4107,1486
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__019__cx2059_cy2119__s0.5564__win28.jpg,19,2059,2119,0.5564303716485495,28,1927,1987,2192,2252
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__020__cx2200_cy2220__s0.5563__win28.jpg,20,2200,2220,0.5563155926462313,28,2068,2088,2333,2353
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__021__cx2099_cy2139__s0.5554__win28.jpg,21,2099,2139,0.555352682817247,28,1967,2007,2232,2272
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__022__cx3692_cy1232__s0.5548__win28.jpg,22,3692,1232,0.5548199010217062,28,3560,1100,3825,1365
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__023__cx3833_cy1373__s0.5545__win28.jpg,23,3833,1373,0.5545353873920377,28,3701,1241,3966,1506
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__024__cx3853_cy1232__s0.5543__win28.jpg,24,3853,1232,0.5543255988615432,28,3721,1100,3986,1365
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__025__cx3873_cy1252__s0.5523__win28.jpg,25,3873,1252,0.5523184614120685,28,3741,1120,4006,1385
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__026__cx1111_cy2139__s0.5516__win28.jpg,26,1111,2139,0.5515803723394184,28,979,2007,1244,2272
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__027__cx3934_cy1454__s0.5508__win28.jpg,27,3934,1454,0.5508409521906092,28,3802,1322,4067,1587
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__028__cx2139_cy2180__s0.5508__win28.jpg,28,2139,2180,0.5507710513993915,28,2007,2048,2272,2313
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__029__cx3873_cy1394__s0.5496__win28.jpg,29,3873,1394,0.5496358595144748,28,3741,1262,4006,1527
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__030__cx3752_cy1252__s0.5493__win28.jpg,30,3752,1252,0.5493263464024393,28,3620,1120,3885,1385
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__031__cx3732_cy1877__s0.5488__win28.jpg,31,3732,1877,0.5487889681973774,28,3600,1745,3865,2010
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__032__cx2079_cy2079__s0.5482__win28.jpg,32,2079,2079,0.5482191643005428,28,1947,1947,2212,2212
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__033__cx507_cy224__s0.5476__win28.jpg,33,507,224,0.5476054604852012,28,375,92,640,357
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__034__cx3732_cy1273__s0.5467__win28.jpg,34,3732,1273,0.5467353972589885,28,3600,1141,3865,1406
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__035__cx2119_cy2079__s0.5467__win28.jpg,35,2119,2079,0.5466882734390948,28,1987,1947,2252,2212
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__036__cx2119_cy2200__s0.5462__win28.jpg,36,2119,2200,0.5462128061613666,28,1987,2068,2252,2333
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__037__cx3974_cy1414__s0.5459__win28.jpg,37,3974,1414,0.5459488300192488,28,3842,1282,4107,1547
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__038__cx3752_cy1293__s0.5425__win28.jpg,38,3752,1293,0.5425057004398532,28,3620,1161,3885,1426
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__039__cx3934_cy1333__s0.5417__win28.jpg,39,3934,1333,0.5417070828551853,28,3802,1201,4067,1466
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__040__cx3732_cy1232__s0.5392__win28.jpg,40,3732,1232,0.5392356909239173,28,3600,1100,3865,1365
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__041__cx3813_cy1333__s0.5368__win28.jpg,41,3813,1333,0.536834832783864,28,3681,1201,3946,1466
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__042__cx3672_cy950__s0.5366__win28.jpg,42,3672,950,0.5366345398306502,28,3540,818,3805,1083
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__043__cx3954_cy1273__s0.5343__win28.jpg,43,3954,1273,0.5343208374325213,28,3822,1141,4087,1406
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__044__cx3974_cy1293__s0.5340__win28.jpg,44,3974,1293,0.5340490635734234,28,3842,1161,4107,1426
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__045__cx3752_cy950__s0.5339__win28.jpg,45,3752,950,0.5339135565854717,28,3620,818,3885,1083
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__046__cx3772_cy1131__s0.5323__win28.jpg,46,3772,1131,0.5323242000629987,28,3640,999,3905,1264
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__047__cx1071_cy1676__s0.5316__win28.jpg,47,1071,1676,0.5315941105428384,28,939,1544,1204,1809
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__048__cx3772_cy1212__s0.5306__win28.jpg,48,3772,1212,0.530628246819988,28,3640,1080,3905,1345
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__049__cx3994_cy1212__s0.5305__win28.jpg,49,3994,1212,0.5305166762928383,28,3862,1080,4127,1345
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__050__cx3893_cy1293__s0.5303__win28.jpg,50,3893,1293,0.5303453480727782,28,3761,1161,4026,1426
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__051__cx3752_cy1152__s0.5289__win28.jpg,51,3752,1152,0.5289254728032714,28,3620,1020,3885,1285
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__052__cx3752_cy910__s0.5288__win28.jpg,52,3752,910,0.5288174163581406,28,3620,778,3885,1043
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__053__cx3692_cy1313__s0.5287__win28.jpg,53,3692,1313,0.5286893511744961,28,3560,1181,3825,1446
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__054__cx3793_cy1152__s0.5281__win28.jpg,54,3793,1152,0.5281239412338103,28,3661,1020,3926,1285
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__055__cx3994_cy950__s0.5273__win28.jpg,55,3994,950,0.5273222250724138,28,3862,818,4127,1083
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__056__cx3954_cy1192__s0.5273__win28.jpg,56,3954,1192,0.5272558541077934,28,3822,1060,4087,1325
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__057__cx3914_cy1232__s0.5261__win28.jpg,57,3914,1232,0.5260699280454929,28,3782,1100,4047,1365
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__058__cx3853_cy1293__s0.5258__win28.jpg,58,3853,1293,0.5257860296589212,28,3721,1161,3986,1426
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__059__cx3930_cy1370__s0.5256__win151.jpg,59,3930,1370,0.5256169968892669,151,3798,1238,4063,1503
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__060__cx2160_cy2200__s0.5240__win28.jpg,60,2160,2200,0.5240351012283524,28,2028,2068,2293,2333
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__061__cx3934_cy1293__s0.5240__win28.jpg,61,3934,1293,0.5239803575314741,28,3802,1161,4067,1426
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__062__cx3692_cy748__s0.5235__win28.jpg,62,3692,748,0.5234819921059509,28,3560,616,3825,881
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__063__cx2059_cy2180__s0.5229__win28.jpg,63,2059,2180,0.5229361945737554,28,1927,2048,2192,2313
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__064__cx3470_cy1474__s0.5226__win28.jpg,64,3470,1474,0.522628234589414,28,3338,1342,3603,1607
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__065__cx2139_cy2059__s0.5221__win28.jpg,65,2139,2059,0.5221364099611235,28,2007,1927,2272,2192
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__066__cx3772_cy708__s0.5220__win28.jpg,66,3772,708,0.5219541307370534,28,3640,576,3905,841
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__067__cx3692_cy1273__s0.5206__win28.jpg,67,3692,1273,0.5206416533939666,28,3560,1141,3825,1406
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__068__cx3793_cy748__s0.5204__win28.jpg,68,3793,748,0.5203770657860878,28,3661,616,3926,881
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__069__cx2139_cy2139__s0.5187__win28.jpg,69,2139,2139,0.5186876110044079,28,2007,2007,2272,2272
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__070__cx3934_cy1111__s0.5185__win28.jpg,70,3934,1111,0.5185265778177172,28,3802,979,4067,1244
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__071__cx2744_cy1212__s0.5183__win28.jpg,71,2744,1212,0.5183096729516454,28,2612,1080,2877,1345
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__072__cx3450_cy1454__s0.5178__win28.jpg,72,3450,1454,0.5177860261618721,28,3318,1322,3583,1587
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__073__cx3732_cy1131__s0.5171__win28.jpg,73,3732,1131,0.5170768608560614,28,3600,999,3865,1264
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__074__cx3833_cy1091__s0.5162__win28.jpg,74,3833,1091,0.5161563160475793,28,3701,959,3966,1224
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__075__cx3873_cy1011__s0.5159__win28.jpg,75,3873,1011,0.5158889666573235,28,3741,879,4006,1144
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__076__cx1474_cy446__s0.5149__win28.jpg,76,1474,446,0.5149347873217491,28,1342,314,1607,579
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__077__cx3672_cy2301__s0.5140__win28.jpg,77,3672,2301,0.5139970729235009,28,3540,2169,3805,2434
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__078__cx3551_cy688__s0.5128__win28.jpg,78,3551,688,0.5127966392883306,28,3419,556,3684,821
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__079__cx3410_cy1414__s0.5118__win28.jpg,79,3410,1414,0.5117906896885115,28,3278,1282,3543,1547
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__080__cx3833_cy1273__s0.5109__win28.jpg,80,3833,1273,0.5109090488706376,28,3701,1141,3966,1406
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__081__cx3789_cy1289__s0.5105__win151.jpg,81,3789,1289,0.5105258532980135,151,3657,1157,3922,1422
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__082__cx3430_cy1434__s0.5087__win28.jpg,82,3430,1434,0.5087017195330793,28,3298,1302,3563,1567
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__083__cx3954_cy950__s0.5087__win28.jpg,83,3954,950,0.5086790829871433,28,3822,818,4087,1083
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__084__cx2139_cy2220__s0.5084__win28.jpg,84,2139,2220,0.5084448002595432,28,2007,2088,2272,2353
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__085__cx3813_cy1212__s0.5078__win28.jpg,85,3813,1212,0.5077909756758977,28,3681,1080,3946,1345
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__086__cx3672_cy1131__s0.5072__win28.jpg,86,3672,1131,0.5072027389238752,28,3540,999,3805,1264
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__087__cx3752_cy1938__s0.5066__win28.jpg,87,3752,1938,0.506589455759856,28,3620,1806,3885,2071
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__088__cx3591_cy970__s0.5063__win28.jpg,88,3591,970,0.5063092260500991,28,3459,838,3724,1103
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__089__cx3389_cy1373__s0.5055__win28.jpg,89,3389,1373,0.5054601697928991,28,3257,1241,3522,1506
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__090__cx3772_cy930__s0.5051__win28.jpg,90,3772,930,0.5051389185215879,28,3640,798,3905,1063
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__091__cx3934_cy1011__s0.5048__win28.jpg,91,3934,1011,0.5048406672971156,28,3802,879,4067,1144
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__092__cx2664_cy1595__s0.5047__win28.jpg,92,2664,1595,0.5047030454822936,28,2532,1463,2797,1728
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__093__cx547_cy224__s0.5045__win28.jpg,93,547,224,0.5045157243510241,28,415,92,680,357
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__094__cx3712_cy1111__s0.5038__win28.jpg,94,3712,1111,0.5038208435045554,28,3580,979,3845,1244
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__095__cx1152_cy365__s0.5035__win28.jpg,95,1152,365,0.5035480858409551,28,1020,233,1285,498
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__096__cx3772_cy1172__s0.5035__win28.jpg,96,3772,1172,0.5034811959514739,28,3640,1040,3905,1305
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__097__cx1111_cy2341__s0.5004__win28.jpg,97,1111,2341,0.5003679844743976,28,979,2209,1244,2474
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__098__cx3692_cy2321__s0.5002__win28.jpg,98,3692,2321,0.500193749625092,28,3560,2189,3825,2454
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__099__cx2180_cy2240__s0.4982__win28.jpg,99,2180,2240,0.4982163131477761,28,2048,2108,2313,2373
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__100__cx1192_cy345__s0.4981__win28.jpg,100,1192,345,0.4980730470833763,28,1060,213,1325,478
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__101__cx1434_cy446__s0.4980__win28.jpg,101,1434,446,0.49796861514851265,28,1302,314,1567,579
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__102__cx2684_cy1615__s0.4976__win28.jpg,102,2684,1615,0.4975735843365329,28,2552,1483,2817,1748
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__103__cx305_cy1736__s0.4976__win28.jpg,103,305,1736,0.49755213725108066,28,173,1604,438,1869
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__104__cx3712_cy1857__s0.4975__win28.jpg,104,3712,1857,0.4975460115576241,28,3580,1725,3845,1990
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__105__cx2301_cy2946__s0.4967__win28.jpg,105,2301,2946,0.496691672085645,28,2169,2814,2434,3079
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__106__cx3369_cy1353__s0.4967__win28.jpg,106,3369,1353,0.49669089651014026,28,3237,1221,3502,1486
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__107__cx3712_cy1152__s0.4962__win28.jpg,107,3712,1152,0.49620697111759376,28,3580,1020,3845,1285
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__108__cx3651_cy1152__s0.4948__win28.jpg,108,3651,1152,0.49483365517246086,28,3519,1020,3784,1285
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__109__cx3914_cy990__s0.4943__win28.jpg,109,3914,990,0.49426756541618794,28,3782,858,4047,1123
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__110__cx3873_cy1212__s0.4934__win28.jpg,110,3873,1212,0.4933950356153978,28,3741,1080,4006,1345
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__111__cx3853_cy990__s0.4932__win28.jpg,111,3853,990,0.4932160099833729,28,3721,858,3986,1123
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__112__cx3772_cy1958__s0.4932__win28.jpg,112,3772,1958,0.49316621388777987,28,3640,1826,3905,2091
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__113__cx1011_cy1595__s0.4920__win28.jpg,113,1011,1595,0.4919827786239469,28,879,1463,1144,1728
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__114__cx305_cy1595__s0.4907__win28.jpg,114,305,1595,0.49072519163015826,28,173,1463,438,1728
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__115__cx3732_cy930__s0.4904__win28.jpg,115,3732,930,0.49043591417385696,28,3600,798,3865,1063
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__116__cx3833_cy748__s0.4904__win28.jpg,116,3833,748,0.49039942052209806,28,3701,616,3966,881
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__117__cx3651_cy829__s0.4903__win28.jpg,117,3651,829,0.4903003157594887,28,3519,697,3784,962
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__118__cx3651_cy688__s0.4895__win28.jpg,118,3651,688,0.48947045515343,28,3519,556,3784,821
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__119__cx3914_cy627__s0.4889__win28.jpg,119,3914,627,0.4888699008026862,28,3782,495,4047,760
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__120__cx3692_cy1011__s0.4877__win28.jpg,120,3692,1011,0.487697141881106,28,3560,879,3825,1144
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__121__cx2764_cy1252__s0.4876__win28.jpg,121,2764,1252,0.48759696537528563,28,2632,1120,2897,1385
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__122__cx3127_cy164__s0.4876__win28.jpg,122,3127,164,0.48758637209417716,28,2995,32,3260,297
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__123__cx1091_cy2119__s0.4874__win28.jpg,123,1091,2119,0.48738257404668245,28,959,1987,1224,2252
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__124__cx3651_cy970__s0.4864__win28.jpg,124,3651,970,0.4863857903407043,28,3519,838,3784,1103
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__125__cx2402_cy2825__s0.4863__win28.jpg,125,2402,2825,0.4863005375805017,28,2270,2693,2535,2958
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__126__cx365_cy43__s0.4860__win28.jpg,126,365,43,0.48598547099685385,28,233,-89,498,176
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__127__cx2180_cy769__s0.4859__win28.jpg,127,2180,769,0.48594632053837844,28,2048,637,2313,902
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__128__cx3893_cy910__s0.4859__win28.jpg,128,3893,910,0.485885634131547,28,3761,778,4026,1043
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__129__cx3490_cy1494__s0.4857__win28.jpg,129,3490,1494,0.4856742261213765,28,3358,1362,3623,1627
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__130__cx285_cy2744__s0.4854__win28.jpg,130,285,2744,0.4854047370864045,28,153,2612,418,2877
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__131__cx3772_cy1091__s0.4848__win28.jpg,131,3772,1091,0.4847541970850381,28,3640,959,3905,1224
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__132__cx2684_cy2019__s0.4839__win28.jpg,132,2684,2019,0.48392427090151585,28,2552,1887,2817,2152
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__133__cx1454_cy426__s0.4839__win28.jpg,133,1454,426,0.4838809244143212,28,1322,294,1587,559
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__134__cx3813_cy728__s0.4828__win28.jpg,134,3813,728,0.4828133842597582,28,3681,596,3946,861
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__135__cx3910_cy1228__s0.4827__win151.jpg,135,3910,1228,0.4826659434630619,151,3778,1096,4043,1361
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__136__cx3748_cy1168__s0.4825__win151.jpg,136,3748,1168,0.4824748589820786,151,3616,1036,3881,1301
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__137__cx2381_cy2845__s0.4813__win28.jpg,137,2381,2845,0.4812950727344607,28,2249,2713,2514,2978
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__138__cx3793_cy1998__s0.4809__win28.jpg,138,3793,1998,0.4808968291100994,28,3661,1866,3926,2131
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__139__cx3147_cy144__s0.4804__win28.jpg,139,3147,144,0.48040869983555107,28,3015,12,3280,277
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__140__cx2220_cy2139__s0.4799__win28.jpg,140,2220,2139,0.4798661781806194,28,2088,2007,2353,2272
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__141__cx3651_cy910__s0.4797__win28.jpg,141,3651,910,0.47969458389452924,28,3519,778,3784,1043
data/raw/IMG_8745.jpeg,data/interim/roi_dump_c2f/patches/IMG_8745__142__cx2462_cy144__s0.4796__win28.jpg,142,2462,144,0.4796014325877198,28,2330,12,2595,277
